,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss
18,28399,0,[42422 41543 20642  8988],40,2,True,0.008114207535982132,0.0745316743850708
19,28400,0,[28301 38118 14855 11312],40,3,False,0.0,0.0
20,28401,0,[12843 33559 35126 39361],33,1,True,0.0006811554194428027,0.0
21,28402,0,[27588 42799 31462 23340],40,3,False,0.0,0.0
22,28403,0,[ 4749 14282  4473 34145],40,0,True,3.099446303167497e-06,0.0
23,28404,0,[44752  6332 35809 36937],40,3,True,0.08500389009714127,0.00036162714241072536
24,28405,0,[ 8317 49868 31376 11859],33,0,False,0.0,0.0
25,28406,0,[ 9074 11953 29482 31972],40,1,True,0.0007931158179417253,0.0011099177645519376
26,28407,0,[ 6161   919  5588 22371],40,2,True,0.000104313570773229,0.0
27,28408,0,[46824 44877 33985   721],33,1,False,0.0,0.0
28,28409,0,[31651 32886 26202 33252],33,2,False,0.0,0.0
29,28410,0,[48259 10314 33651 37612],40,1,False,0.0,0.0
0,28411,1,[36214  7579 30797 33953],30,1,False,0.0,0.0
1,28412,1,[52484 49137 22633 19314],30,2,True,7.271793037944008e-06,0.0
2,28413,1,[19854 41512 23261 24656],13,3,False,0.0,0.0
3,28414,1,[24081 15112 39502 33517],13,2,True,2.3841860752327193e-07,0.0
4,28415,1,[42887 12519 15475 41909],13,3,True,8.940736734075472e-06,0.0
5,28416,1,[ 9686 14903 41518 34333],30,3,True,0.00015343412815127522,6.318112355074845e-06
6,28417,1,[ 5064 22863 34315 46779],13,3,False,0.0,0.0
7,28418,1,[35391  8440 23573  5430],30,2,True,0.0025667082518339157,0.0
8,28419,1,[31316 30185 47281  4479],30,1,True,6.85476916260086e-05,0.0
9,28420,1,[10448 34596 48411 18032],13,2,False,0.0,0.0
10,28421,1,[15450 12239 27519 18737],13,2,False,0.0,0.0
11,28422,1,[48375 22040 37599 37493],30,2,False,0.0,0.0
12,28423,1,[52470 29216 14454 39646],13,1,False,0.0,0.0
13,28424,1,[24945 21183 24114 23774],30,0,True,7.033372639853042e-06,0.0
14,28425,1,[ 3874 33252 37014  4988],13,3,False,0.0,0.0
15,28426,1,[47478  4515 23798  7873],30,2,True,0.030270181596279144,1.1920928955078125e-07
16,28427,1,[21244  3437 43696 44131],30,1,True,3.576279254957626e-07,0.0021291973534971476
17,28428,1,[11950 21318 14529 44793],30,0,False,0.0,0.0
18,28429,1,[18225 19498 17287 16328],13,0,True,0.005531981121748686,0.0
19,28430,1,[  343  1027 52360 16109],30,1,True,9.655998837843072e-06,0.0
20,28431,1,[38736 44288 45293 24252],13,0,True,6.723630212945864e-05,1.5497220147153712e-06
21,28432,1,[10294 25488 15397 23642],13,3,True,0.011006264016032219,0.0
22,28433,1,[32256 24592 30081  8460],13,1,True,7.391003236989491e-06,0.0
23,28434,1,[50439 41864 23721 37642],30,1,False,0.0,0.0
24,28435,1,[16855 16779 24582 36035],30,2,True,0.04842967540025711,1.1796538829803467
25,28436,1,[45892 18051 19790 29931],30,0,False,0.0,0.0
26,28437,1,[ 7330 44652 45137  3382],30,0,True,0.0004966299748048186,4.768372718899627e-07
27,28438,1,[30298 14979 10377 36871],13,1,False,0.0,0.0
28,28439,1,[ 3928 10014 27039  2275],13,3,True,1.7881409348774469e-06,0.0
29,28440,1,[31536 13001  3912 11566],30,3,False,0.0,0.0
0,28441,0,[16680 25334 26227  3941],33,2,False,0.0,0.0
1,28442,0,[36835 14713 35793 25559],40,0,True,0.0023718569427728653,0.0
2,28443,0,[45445  9040 24941 34577],33,1,True,0.0472552552819252,9.536747711536009e-07
3,28444,0,[30301 32458 24180  8016],33,0,True,0.0,0.0
4,28445,0,[21275 35759 29771 11692],40,3,True,0.0,0.0
5,28446,0,[20277  4089 11638 45208],33,0,True,0.0,0.0
6,28447,0,[11806 40519  3186 42904],33,3,False,0.0,0.0
7,28448,0,[  422 41169  3450  5560],40,2,False,0.0,0.0
8,28449,0,[12055 39398 52481 28188],40,3,False,0.0,0.0
9,28450,0,[52408 49718 39371  6147],40,1,False,0.0,0.0
10,28451,0,[46559 47721 35045  4157],33,2,True,0.0,0.0
11,28452,0,[49950 40899  9291 31166],40,3,False,0.0,0.0
12,28453,0,[33291  9374 29287 35783],40,0,False,0.0,0.0
13,28454,0,[31154  4541 18391 13166],40,3,True,5.722062269342132e-06,0.0
14,28455,0,[ 3890 40650  2815 10299],33,1,False,0.0,0.0
15,28456,0,[21699 24306 35521 27971],33,1,False,0.0,0.0
16,28457,0,[12380 18900 23973 19419],40,1,False,0.0,0.0
17,28458,0,[ 8415 41659 33364   481],33,2,True,1.1920928955078125e-07,0.0
18,28459,0,[38157 31156 10939 20328],40,2,True,0.0,0.0
19,28460,0,[ 3722 35749  6660  9988],40,0,False,0.0,0.0
20,28461,0,[  225 37554 15976 42841],40,0,True,9.072238754015416e-05,0.0
21,28462,0,[48892 51610 30342  9629],33,0,False,0.0,0.0
22,28463,0,[31674 39037  4736 40720],40,2,True,0.0009209580603055656,0.0
23,28464,0,[ 3200  1965 40347 21550],33,1,True,5.006802894058637e-06,0.0
24,28465,0,[ 8453 26401   862 51190],33,1,True,0.012838891707360744,0.0
25,28466,0,[17016 25459 20903  8739],40,1,True,0.0033011625055223703,0.0021265691611915827
26,28467,0,[22038 39805 36290 30655],33,1,False,0.0,0.0
27,28468,0,[ 9620 43093  9229 33013],33,1,False,0.0,0.0
28,28469,0,[28193 46196 47181 50749],33,3,True,0.0001021675780066289,0.0
29,28470,0,[25778 19077 51296 43316],40,3,True,1.1086525773862377e-05,0.0
0,28471,1,[27075 24639 37167 43921],13,1,True,1.054214358329773,2.3841887468734058e-06
1,28472,1,[17258  9068 42389 51917],13,3,False,0.0,0.0
2,28473,1,[18353  9756  1435 40538],13,0,False,0.0,0.0
3,28474,1,[ 1608 48914 49395 14176],30,3,True,2.3841860752327193e-07,0.0
4,28475,1,[22022 10211 26841 38560],30,2,True,0.00033539196010679007,0.0
5,28476,1,[ 2551 22216  7905 36572],13,3,True,0.0,0.0
6,28477,1,[35940 25307  2444 16337],13,2,False,0.0,0.0
7,28478,1,[39992 30210 29672   782],13,3,True,3.755163197638467e-05,0.0
8,28479,1,[32098 38537 24181 23854],13,1,False,0.0,0.0
9,28480,1,[15005 10833 39405 36106],13,2,False,0.0,0.0
10,28481,1,[42608 24723 23091 14909],30,1,True,0.0009620047057978809,0.0014387581031769514
11,28482,1,[34136 24369 32823 31394],30,2,True,1.2278632311790716e-05,0.0
12,28483,1,[25431  9833 40057  9031],30,3,True,0.003177978564053774,2.75600004196167
13,28484,1,[24919  6268  2497 20510],13,1,True,3.802848732448183e-05,0.0
14,28485,1,[18396 24566     0 20165],13,1,True,1.0609683158691041e-05,0.0
15,28486,1,[19721 46142 42601 35934],30,3,True,1.1920928955078125e-07,0.0
16,28487,1,[31366   824 15716 46464],13,1,False,0.0,0.0
17,28488,1,[10231 34792 44623  9623],13,1,True,0.006290390156209469,0.0
18,28489,1,[23847 38888 39607 10250],30,1,True,0.009488815441727638,1.504784345626831
19,28490,1,[20812 34044 29555 15222],30,3,False,0.0,0.0
20,28491,1,[17242 48229 21704 40144],30,0,False,0.0,0.0
21,28492,1,[52419 50874 27318 12914],13,3,False,0.0,0.0
22,28493,1,[19436  1563 42332   562],13,1,False,0.0,0.0
23,28494,1,[41310  8922 40954 31133],30,0,True,0.000509272504132241,0.0
24,28495,1,[ 9487   868 51377 34661],13,0,False,0.0,0.0
25,28496,1,[40483 13570 42431 11479],30,1,False,0.0,0.0
26,28497,1,[50013 51940 33550   636],13,1,False,0.0,0.0
27,28498,1,[12460 37848 26389 40748],13,1,True,5.364432581700385e-06,3.3856013033073395e-05
28,28499,1,[47697 11025 24588 17192],30,1,False,0.0,0.0
29,28500,1,[31389 11408 15283  2846],30,1,True,0.0005329478881321847,0.0
0,28501,0,[15890   238 17049  2283],40,2,False,0.0,0.0
1,28502,0,[13088 13420 31075 20643],33,2,False,0.0,0.0
2,28503,0,[45364  9554  4647 13151],33,1,True,9.536747711536009e-07,0.0
3,28504,0,[31232 38072 48763 50968],33,3,False,0.0,0.0
4,28505,0,[44699 51968 14569 48412],40,3,False,0.0,0.0
5,28506,0,[10734  6553 17532 39367],33,3,False,0.0,0.0
6,28507,0,[15177 37157  6298 35172],40,2,False,0.0,0.0
7,28508,0,[22087 11809 32517 11207],40,1,True,1.2278632311790716e-05,0.0006052895332686603
8,28509,0,[14322 52251 19056  6050],40,3,False,0.0,0.0
9,28510,0,[ 5337 20815 31625 31935],40,0,False,0.0,0.0
10,28511,0,[23210 18811 22489 33540],33,0,False,0.0,0.0
11,28512,0,[26856 19100 50261 42845],40,3,False,0.0,0.0
12,28513,0,[10223 42253 10416 41915],33,3,False,0.0,0.0
13,28514,0,[37194 12013 31740  7078],40,1,True,4.768372718899627e-07,0.0001410345284966752
14,28515,0,[18709 12813 41132 10205],40,1,True,1.1920928955078125e-07,0.0
15,28516,0,[18721 32565 11026 35679],40,2,False,0.0,0.0
16,28517,0,[34227   246 42780  9151],40,3,True,0.0022256686352193356,0.0
17,28518,0,[20741  5859 21860 49932],40,1,False,0.0,0.0
18,28519,0,[37126 26015 49190 32719],40,3,True,0.16055716574192047,5.364432581700385e-06
19,28520,0,[36029  8316 26847 40029],33,1,False,0.0,0.0
20,28521,0,[51862 27916 39416 16599],40,2,False,0.0,0.0
21,28522,0,[36095 48751 43503 47500],33,1,True,0.050887953490018845,8.106560562737286e-05
22,28523,0,[19895 35317 41227 35732],33,1,False,0.0,0.0
23,28524,0,[42450  2285 11106 16511],33,3,False,0.0,0.0
24,28525,0,[19789 16928 20993 43875],40,3,True,2.801457594614476e-05,0.0
25,28526,0,[35182 39978 13609 39189],33,0,True,6.47327397018671e-05,0.0
26,28527,0,[27898 43601 51661 42383],33,3,False,0.0,0.0
27,28528,0,[46737 16111 37349 41590],33,3,False,0.0,0.0
28,28529,0,[ 9766 18174  3636 44977],33,1,True,9.536747711536009e-07,0.0
29,28530,0,[44625 44224  5946 14056],40,2,False,0.0,0.0
0,28531,1,[37345 24026 52162 25711],30,1,True,0.00036842457484453917,0.0
1,28532,1,[32223 24456 39474  2824],30,0,True,5.078444519313052e-05,0.0
2,28533,1,[ 2451 46341  6223 18847],30,1,False,0.0,0.0
3,28534,1,[14320 49493 11583 19113],13,1,False,0.0,0.0
4,28535,1,[30323 42983 41860  4281],13,3,True,2.2649790025752736e-06,1.1920999895664863e-05
5,28536,1,[ 9993 23653 30044  5299],13,0,False,0.0,0.0
6,28537,1,[ 4698 49527 16436  4284],13,2,False,0.0,0.0
7,28538,1,[37433  5963 35251   171],30,1,False,0.0,0.0
8,28539,1,[32447 42723 24632 11434],13,1,True,3.0756469641346484e-05,0.0
9,28540,1,[21045 11998 26270 22984],30,1,False,0.0,0.0
10,28541,1,[   16 40665 37386  9295],13,2,False,0.0,0.0
11,28542,1,[16374 19094 47183 47759],30,3,False,0.0,0.0
12,28543,1,[47355 47517 30713 40328],13,2,True,0.0024052555672824383,0.0
13,28544,1,[  547 46271 52193 42094],13,3,False,0.0,0.0
14,28545,1,[ 7107 12755  1663 46795],30,1,False,0.0,0.0
15,28546,1,[ 5599 14479 37827 45674],13,2,False,0.0,0.0
16,28547,1,[29871 38019 23012  1127],30,3,False,0.0,0.0
17,28548,1,[ 6132 32366 44238 49691],13,3,False,0.0,0.0
18,28549,1,[50271 12661  8725 33755],13,2,False,0.0,0.0
19,28550,1,[25723 28735  6554 37748],13,3,True,8.619203435955569e-05,1.6689314179529902e-06
20,28551,1,[46906 32473 29851 16955],13,0,False,0.0,0.0
21,28552,1,[30811 34343 14455 18108],13,3,False,0.0,0.0
22,28553,1,[26989 50987 11184 26393],30,0,True,2.7776150091085583e-05,0.0
23,28554,1,[ 8452 24966 40649 20476],30,2,True,2.7418175250204513e-06,0.0
24,28555,1,[38807 34121 49407 12239],30,3,True,0.0005455908831208944,0.0
25,28556,1,[30930  2228 11120 34463],30,3,False,0.0,0.0
26,28557,1,[50951 42520 35639 18759],13,0,True,8.344653679159819e-07,0.0
27,28558,1,[50390 51964 21067 45798],13,1,False,0.0,0.0
28,28559,1,[51815 38531 24689 42574],30,1,True,8.344653679159819e-07,0.0
29,28560,1,[46078  8035 43929  1117],30,2,True,0.0008796148467808962,0.0
0,28561,0,[ 5546  9265  7572 29372],40,2,True,4.291543518775143e-06,0.0
1,28562,0,[29933  9124 25061   319],40,3,True,0.007847202010452747,0.5819323062896729
2,28563,0,[35324 39986 28239 49265],33,2,True,0.0051298364996910095,0.0
3,28564,0,[24620 12397 11235 28746],40,1,True,0.0,0.0
4,28565,0,[ 6568 11906 40917 17892],40,1,True,3.576279254957626e-07,0.0
5,28566,0,[51332 18175 51991  1860],40,3,False,0.0,0.0
6,28567,0,[10834 42941 25814  3107],33,2,False,0.0,0.0
7,28568,0,[ 7093   788 43278 39432],33,3,False,0.0,0.0
8,28569,0,[47840  9425 38666 30915],40,0,False,0.0,0.0
9,28570,0,[38722 36804  9593  8561],40,1,False,0.0,0.0
10,28571,0,[27397 52096 40397 10773],40,3,True,5.4718562751077116e-05,0.0
11,28572,0,[34175 22879 22487  4266],33,1,False,0.0,0.0
12,28573,0,[32069 25866 40839 22642],33,3,True,0.00011707037629093975,0.0
13,28574,0,[15909 47654 16251 24534],40,3,True,0.012447860091924667,0.0
14,28575,0,[22921 23611 38931 49380],33,1,True,0.4204265773296356,0.027636369690299034
15,28576,0,[23873 27219 44404 41465],33,3,True,8.344653679159819e-07,0.0
16,28577,0,[18220 38664 19639  3813],33,2,False,0.0,0.0
17,28578,0,[ 1430 46389 10447 22424],40,2,False,0.0,0.0
18,28579,0,[ 7318  7569 15913 33403],40,0,True,9.453743405174464e-05,0.0
19,28580,0,[44352 14411 48475  7665],40,3,False,0.0,0.0
20,28581,0,[ 9299  6618 25631 32713],33,3,False,0.0,0.0
21,28582,0,[24585 25994  5313 44742],40,3,False,0.0,0.0
22,28583,0,[48957 22765 29579 12873],40,1,False,0.0,0.0
23,28584,0,[24137 15917 32354 46098],40,0,False,0.0,0.0
24,28585,0,[ 8837 38843 21630 24475],33,2,True,2.3484506527893245e-05,0.0023658822756260633
25,28586,0,[45193 23710 44396 24568],40,0,True,6.783238495700061e-05,0.0
26,28587,0,[16450 28298 30414 47564],33,1,False,0.0,0.0
27,28588,0,[16681 36165 42409 10190],40,0,True,0.2237413227558136,3.57628505298635e-06
28,28589,0,[  157 37703 45301 46739],33,1,True,1.1920935776288388e-06,0.0
29,28590,0,[ 7152 40500 38755 44363],40,2,False,0.0,0.0
0,28591,1,[44677  1999 13584 27429],13,1,True,1.1920928955078125e-07,0.0
1,28592,1,[38438 22796 39873 34287],30,2,False,0.0,0.0
2,28593,1,[ 7745 15425 34048 42920],13,2,False,0.0,0.0
3,28594,1,[ 6277 18534 33995 40299],30,3,True,0.010486016981303692,2.3841887468734058e-06
4,28595,1,[29550 23400 22006 37985],13,2,False,0.0,0.0
5,28596,1,[34316  3569 19409 16246],13,3,True,0.00037653380422852933,0.0028406756464391947
6,28597,1,[29582  6707     2 50049],30,2,False,0.0,0.0
7,28598,1,[ 9471 40294 48464 15324],13,0,True,1.1563368389033712e-05,0.0
8,28599,1,[30058 38314 26499 16726],30,0,True,3.171017306158319e-05,0.0
9,28600,1,[35323 52083  9731 11274],13,0,True,1.8477610865375027e-05,0.0
10,28601,1,[  122 29516 26947 14351],30,3,True,0.005707726813852787,0.0
11,28602,1,[ 6804 33456 46840 32585],13,3,True,0.0003539950412232429,4.887700197286904e-05
12,28603,1,[47715 20243 49624 45485],13,3,False,0.0,0.0
13,28604,1,[38152 52368 27919  5863],30,1,False,0.0,0.0
14,28605,1,[49052 14773   403 37861],30,3,False,0.0,0.0
15,28606,1,[ 4226 28173 50289 47140],13,3,False,0.0,0.0
16,28607,1,[42647  9821  7732 32399],30,3,False,0.0,0.0
17,28608,1,[11698 29866 45734  5141],13,1,False,0.0,0.0
18,28609,1,[39531 10192 24004 29688],30,1,False,0.0,0.0
19,28610,1,[43744  5518 30437 49490],30,2,False,0.0,0.0
20,28611,1,[51324  3709 34462 42102],13,0,False,0.0,0.0
21,28612,1,[29810 22338 38295 10289],30,0,False,0.0,0.0
22,28613,1,[24550  6446 49548 46372],30,1,False,0.0,0.0
23,28614,1,[14411 48244 46952 29245],13,2,True,0.08207321912050247,0.0002662893966771662
24,28615,1,[46263 34310  7262 18476],30,2,False,0.0,0.0
25,28616,1,[ 2438  7754 35277  1039],30,3,True,0.009074610657989979,0.0
26,28617,1,[15078 22220 39355 14530],30,2,True,3.576279254957626e-07,0.0
27,28618,1,[39407 22948 31841 27583],30,2,True,0.0008636268903501332,0.0
28,28619,1,[ 6631 50441 18394 39774],30,1,True,0.342668741941452,0.03153466805815697
29,28620,1,[37863 12390 30100 37083],13,0,False,0.0,0.0
0,28621,0,[14793 42908 50827 26864],40,2,False,0.0,0.0
1,28622,0,[40020 52184 35755 29131],33,1,False,0.0,0.0
2,28623,0,[  159 31267 10423  4198],33,1,False,0.0,0.0
3,28624,0,[41762 20191   522 26372],33,1,True,0.03691902011632919,1.1920928955078125e-07
4,28625,0,[ 5419 39682  3578  8758],40,2,True,7.999263470992446e-05,0.0
5,28626,0,[21397 43370   190 20087],33,0,True,0.00010884400398936123,0.0
6,28627,0,[51052 31051 16993 49203],33,2,False,0.0,0.0
7,28628,0,[40957 30775 41695 37373],40,0,False,0.0,0.0
8,28629,0,[52090 32578 14714 51088],40,1,False,0.0,0.0
9,28630,0,[  208 31969 28301 29576],33,2,True,6.115623546065763e-05,0.0
10,28631,0,[ 1585 24037 13075  2506],33,0,True,0.00033932720543816686,0.0008879668894223869
11,28632,0,[46747 45977  2201 51287],33,2,False,0.0,0.0
12,28633,0,[34346 43219 20372 11928],33,1,True,1.1143983602523804,6.198902156029362e-06
13,28634,0,[37677 39292  2645 25158],40,2,False,0.0,0.0
14,28635,0,[43609  1864 12871 50024],40,1,False,0.0,0.0
15,28636,0,[ 3780 45404  7945 36006],40,2,False,0.0,0.0
16,28637,0,[ 6825 23805 14769  3340],40,3,True,0.0011803318047896028,0.0
17,28638,0,[34821 16756  5777 14069],33,0,False,0.0,0.0
18,28639,0,[22229 24725 41319 26641],33,1,False,0.0,0.0
19,28640,0,[32013 43300  6031 20270],33,1,True,0.16763024032115936,3.576279254957626e-07
20,28641,0,[24680 49289 38646 33405],40,1,True,0.00014699585153721273,0.0
21,28642,0,[39140 11898 17088 24496],40,1,False,0.0,0.0
22,28643,0,[14830   269 12589 11609],40,3,True,0.00014306137745734304,4.291543518775143e-06
23,28644,0,[  410 31029 27525  8539],33,2,False,0.0,0.0
24,28645,0,[30682 19983 13622 37010],33,1,False,0.0,0.0
25,28646,0,[43549 36980 46467 34101],33,3,False,0.0,0.0
26,28647,0,[42969  4843 39147 50604],40,1,True,0.04981783404946327,0.0
27,28648,0,[44987 10302 12334 13613],40,2,True,4.4108408474130556e-05,0.0
28,28649,0,[38850 34552 46976 51443],40,0,False,0.0,0.0
29,28650,0,[37090 51158 47605 30263],40,3,False,0.0,0.0
0,28651,1,[32656 11052 16021 35019],13,3,False,0.0,0.0
1,28652,1,[36225 51226  1150 43718],30,1,False,0.0,0.0
2,28653,1,[27798 39708  7993  6703],30,3,False,0.0,0.0
3,28654,1,[22218  1966 29050 18241],30,0,False,0.0,0.0
4,28655,1,[26872  6845 10335 22095],30,1,False,0.0,0.0
5,28656,1,[52075 11245 49700 47662],30,1,True,4.768372718899627e-07,0.0
6,28657,1,[17703  4381 48729 35918],30,3,False,0.0,0.0
7,28658,1,[14970 40333 40641 19992],30,2,False,0.0,0.0
8,28659,1,[ 4134 40568  5825 27893],13,0,True,0.0,0.0
9,28660,1,[34423 49774  3788  8317],30,2,False,0.0,0.0
10,28661,1,[  647  7070 42716 45386],13,1,False,0.0,0.0
11,28662,1,[ 3201 14464  7165 49536],13,3,True,0.0008170961518771946,0.0
12,28663,1,[31217 30028 35280  9608],13,2,True,1.8716033082455397e-05,0.03567482903599739
13,28664,1,[19520  8539 40498 21938],13,3,True,0.028744587674736977,2.30076584557537e-05
14,28665,1,[36284  5031 45609 30738],30,1,False,0.0,0.0
15,28666,1,[12948 35177 19358 50352],13,2,True,0.004558386746793985,0.04229981452226639
16,28667,1,[28637 10925  9528 33726],30,0,False,0.0,0.0
17,28668,1,[ 6097 36127 45644 41474],13,1,True,0.00016917228640522808,1.0728841743912199e-06
18,28669,1,[44729  3743 20180 11134],13,2,False,0.0,0.0
19,28670,1,[  610 24828 29009  4095],30,3,True,0.0017162378644570708,0.026523012667894363
20,28671,1,[ 5496 50606 46185 15955],13,2,False,0.0,0.0
21,28672,1,[ 5055 14184 26651 13043],13,2,False,0.0,0.0
22,28673,1,[41696 29910 13295 38353],13,0,False,0.0,0.0
23,28674,1,[ 5505  2250 22868 22904],30,2,False,0.0,0.0
24,28675,1,[11171  1920 29258 29444],30,2,True,3.576279254957626e-07,0.0
25,28676,1,[15559 26916 11004 40952],13,3,True,2.622607780722319e-06,0.0
26,28677,1,[ 4658 15285 33880 38214],13,3,True,4.172333774477011e-06,0.0
27,28678,1,[16732 29694 38141 22877],30,2,True,0.015835614874958992,0.001289483392611146
28,28679,1,[30964 24528 17678 22910],13,3,False,0.0,0.0
29,28680,1,[34106 51179 34245 15963],13,0,True,0.0,0.0
0,28681,0,[36456 18486 22045 39658],40,3,True,2.622607780722319e-06,0.0
1,28682,0,[51281 17646 43910  7872],33,1,False,0.0,0.0
2,28683,0,[39727  3834 51444 13304],33,1,True,5.614915062324144e-05,0.0
3,28684,0,[17601 32026 48218 48665],33,3,False,0.0,0.0
4,28685,0,[24265 36917 30782 48476],40,1,False,0.0,0.0
5,28686,0,[11691 31353  5071 11327],40,3,False,0.0,0.0
6,28687,0,[ 8834 15890  2334 47615],33,1,False,0.0,0.0
7,28688,0,[48203 37066 49335 15336],33,0,False,0.0,0.0
8,28689,0,[42507 43802 44964 35396],40,1,False,0.0,0.0
9,28690,0,[46877 30293 45787 26720],33,1,True,1.5497220147153712e-06,0.0
10,28691,0,[17277  8607 37254 49373],40,0,True,0.0006954703712835908,0.0
11,28692,0,[22692 14453 27775 14154],33,2,True,2.145769485650817e-06,5.960466182841628e-07
12,28693,0,[ 2557  2088  2984 34507],33,1,True,0.0,0.0
13,28694,0,[31306   530  5117  1522],33,3,False,0.0,0.0
14,28695,0,[15788 21321 12133  9517],33,1,False,0.0,0.0
15,28696,0,[ 9011 37073 22442 10002],40,1,False,0.0,0.0
16,28697,0,[ 3381 37920 31142 21112],40,2,True,0.8252432942390442,7.319718133658171e-05
17,28698,0,[37339 39356 38859   419],33,1,False,0.0,0.0
18,28699,0,[50220 31141 46855   917],33,1,False,0.0,0.0
19,28700,0,[50008 28094  3026 52487],40,2,True,8.225474630307872e-06,0.0
20,28701,0,[28420 13154 18900 24740],33,0,False,0.0,0.0
21,28702,0,[17165 28588 44277  8474],40,3,True,0.1222832202911377,0.0
22,28703,0,[18425 45854 32904  3495],33,0,False,0.0,0.0
23,28704,0,[ 6527 50732   667   783],33,0,True,0.002305481117218733,1.1920928955078125e-07
24,28705,0,[49609 18217 17282 24681],40,2,True,9.417578439752106e-06,0.0
25,28706,0,[35451 41966 35867 51064],33,1,True,1.561653880344238e-05,0.0
26,28707,0,[29340  4428 30598 29971],40,2,True,1.1920928955078125e-07,0.0
27,28708,0,[ 7434  6851 50385 18429],33,3,True,1.7881409348774469e-06,0.0
28,28709,0,[13271  4517 40173 10928],33,2,False,0.0,0.0
29,28710,0,[ 2962 14608 30641 38907],40,2,True,8.344653679159819e-07,0.0
0,28711,1,[ 5596 48014 13603 23951],13,0,False,0.0,0.0
1,28712,1,[25026 15319 50279 27685],30,0,False,0.0,0.0
2,28713,1,[ 4572  9539 48827 22615],13,1,True,0.004338243510574102,0.0
3,28714,1,[16665 14596 45082  1348],30,3,False,0.0,0.0
4,28715,1,[ 5164 39107 44956 37641],13,3,False,0.0,0.0
5,28716,1,[22105 45557  5762 26314],30,1,False,0.0,0.0
6,28717,1,[49944 26547 14821 22305],30,3,True,0.02549661323428154,0.0
7,28718,1,[28894  9584  3535 19852],30,1,False,0.0,0.0
8,28719,1,[34764 45751  3011 26937],30,3,False,0.0,0.0
9,28720,1,[ 8740 43834 34848 28695],30,1,True,4.08896230510436e-05,1.1920928955078125e-07
10,28721,1,[ 1807 14103 18796 31840],13,0,True,5.960466182841628e-07,0.0
11,28722,1,[30653 49555   813  5303],13,2,True,0.0005865624989382923,1.1920928955078125e-07
12,28723,1,[45058 24901 44449 10025],30,2,False,0.0,0.0
13,28724,1,[45215 18172  2157 16618],13,2,True,4.172333774477011e-06,0.0
14,28725,1,[28180  6429 25554 19450],30,1,True,1.657022767176386e-05,0.0
15,28726,1,[40455 19249 39911 32983],13,0,False,0.0,0.0
16,28727,1,[42330 11210 43685 29595],30,0,True,0.000587755290325731,0.0
17,28728,1,[21621 19839 16186 14735],30,3,False,0.0,0.0
18,28729,1,[ 7756 36701 13511  8495],30,2,True,0.00010359824227634817,1.1920928955078125e-07
19,28730,1,[19544 14409 29328 38750],30,2,False,0.0,0.0
20,28731,1,[  435 20151 30713 31054],13,3,False,0.0,0.0
21,28732,1,[37429 22080 14088 18074],30,2,True,0.0,0.0
22,28733,1,[21008 32838 50664 25818],30,1,False,0.0,0.0
23,28734,1,[36549 28811 48507 49682],13,3,False,0.0,0.0
24,28735,1,[37645 32358 50695  9775],30,1,False,0.0,0.0
25,28736,1,[10521 20658 25481 38250],30,0,True,0.6016769409179688,0.0
26,28737,1,[35546 23543 34021 19316],13,2,True,1.6451016563223675e-05,0.0
27,28738,1,[11864 36425 51140 26478],30,0,True,2.622607780722319e-06,0.0
28,28739,1,[ 7953 28059  9601 49346],13,3,False,0.0,0.0
29,28740,1,[40696 20984  2241 27809],13,2,True,9.536747711536009e-07,4.410753263073275e-06
0,28741,0,[ 4681  3421 48540 34079],33,3,False,0.0,0.0
1,28742,0,[23224  1360 50802 12173],33,0,False,0.0,0.0
2,28743,0,[38221  9496 30899 26891],40,3,False,0.0,0.0
3,28744,0,[12009 40661 49931 14482],33,3,False,0.0,0.0
4,28745,0,[44907 42155  6910 10782],33,2,True,0.0003206051769666374,0.00808548554778099
5,28746,0,[35242 11030 26692  1858],33,3,True,4.768372718899627e-07,0.0
6,28747,0,[ 8627 51557 31476    82],33,1,False,0.0,0.0
7,28748,0,[37449 32070 14949 11057],40,3,True,3.576279254957626e-07,0.0
8,28749,0,[25032 38612 31423 21779],40,0,True,0.0,2.3841860752327193e-07
9,28750,0,[  913 43886 19679 38158],33,2,False,0.0,0.0
10,28751,0,[24616 48934   901 43670],33,2,False,0.0,0.0
11,28752,0,[36224  8761  2479  3821],40,3,True,5.4122483561513945e-05,0.0
12,28753,0,[28267 46369 16100 39266],33,2,True,0.00171707384288311,0.0
13,28754,0,[38095 14478 23530 19731],40,2,True,1.9669725588755682e-05,0.8797736167907715
14,28755,0,[18150 13907 41993 14543],40,1,False,0.0,0.0
15,28756,0,[50789 30557 37808 39048],33,3,False,0.0,0.0
16,28757,0,[11273 41487 22794   857],40,1,True,1.0490472959645558e-05,0.0
17,28758,0,[ 2254 31591 26733 42586],33,2,False,0.0,0.0
18,28759,0,[ 4211 30739 16281 11595],33,1,False,0.0,0.0
19,28760,0,[49196  8379  4895 14093],40,1,False,0.0,0.0
20,28761,0,[26966 39763 27265 31389],40,0,False,0.0,0.0
21,28762,0,[18442 28983  7479  3438],40,3,True,0.0001714376558084041,0.0
22,28763,0,[29781 34845 13490 27968],33,1,True,0.0,0.0003084419877268374
23,28764,0,[44490 10959 49163   889],33,0,False,0.0,0.0
24,28765,0,[16531 20163 47502 43037],40,3,True,9.536747711536009e-07,0.0
